,Area Name,Employment(1),Employment percent relative standard error(3),Hourly mean wage,Annual mean wage(2),Wage percent relative standard error(3),Hourly 10th percentile wage,Hourly 25th percentile wage,Hourly median wage,Hourly 75th percentile wage,Hourly 90th percentile wage,Annual 10th percentile wage(2),Annual 25th percentile wage(2),Annual median wage(2),Annual 75th percentile wage(2),Annual 90th percentile wage(2),"Employment per 1,000 jobs",Location Quotient,city,state_id,RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,city_ascii,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
328,"Syracuse, NY(0045060)",1720,2.3,55.62,115680,1,32.5,40.26,52.31,67.94,80.34,67600,83750,108800,141320,167100,5.971,0.58,Syracuse,NY,395143.0,91.0,"Syracuse, NY",msa,NY,,,,,,,,,,,,,974.5300439053412,983.8817608768456,996.7109519408784,1026.358316587197,1050.8254898369523,1075.977652793535,1061.8969583894343,1033.097542444863,1024.458684329299,1013.441197319061,1023.2621319303404,1035.9509211219674,1045.086604577756,1030.5939046467493,1028.5205340047162,1025.481415461487,1042.9945065015702,1051.1887041306406,1057.2661904794843,1060.4247086806297,1059.6156105336258,1075.1488734282502,1078.0188878602928,1078.3628571742015,1067.4511525184912,1075.5269998976996,1080.322420041554,1090.0688626611634,1078.5009974897698,1081.1434606050163,1074.1114139538988,1086.2558203050685,1088.6534026931367,1096.2048472258916,1103.7003342894411,1105.507424681429,1102.028462986189,1096.080321840383,1099.3586355031357,1106.4857390531015,1114.493428271138,1122.2262340673365,1134.6433694049997,1135.0683282414925,1136.7819515810309,1143.324245364956,1144.3687846193377,1135.825076895046,1135.7976562918022,1142.0725630074496,1156.9714882063415,1157.95549662821,1168.5768160315029,1174.9043441852584,1188.004899756435,1190.3855614949343,1199.2301645224316,1199.7143787874088,1205.181944128051,1194.1834051428734,1203.5050147907314,1202.801321832876,1217.9103061858868,1236.4117055754548,1260.125602286121,1287.1602677939572,1296.0395051843836,1306.890761797977,1321.3608959573692,1328.1335857086997,1330.1085380002614,1345.078361442754,1353.197880515764,1364.2676238560832,1369.4654010347374,1392.5740587699097,1427.3383154878652,1432.7599374321517,1445.9018249038406,1451.5998751515988,1459.701663587192,1455.1081833184965,1453.1250137890386,1444.2706162960098,1448.7656677564478,1452.8370103741238,1464.8872414221944,1487.9806190689887,1506.2006869622332,1513.6686203179504,1515.0758176954412,1515.9191620925235,1522.0800956746334,Syracuse,New York,36067,Onondaga,43.0407,-76.1437,418875,2196.4,shape,False,True,America/New_York,2,13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13244 13201 13217 13218 13221 13235 13252 13261,1840000378
329,"Tallahassee, FL(0045220)",1100,9.1,47.55,98910,2.5,24.04,31.02,45.15,57.05,70.68,50010,64530,93900,118670,147010,6.242,0.6,Tallahassee,FL,395146.0,145.0,"Tallahassee, FL",msa,FL,887.6118067705319,894.7621188552123,898.1661082885549,906.8928376131412,906.7058155376988,910.5991853333136,905.7051136932996,904.2305808458756,899.2283835063668,897.105138707769,897.7697610487135,901.6424562958588,908.5932691754018,914.5018224588888,919.8780339130532,921.709983142711,925.7102393516368,925.802914026409,925.1924153700844,918.6256911854643,915.8848642005344,919.878618805752,917.7896925191322,924.6434796450596,926.0840249616627,938.7430415456024,945.0702755986148,951.526951688442,957.2107347209276,955.2593815087388,955.3837751994046,955.5190391911494,961.6797032528498,965.050792843771,965.7393017826988,962.2215138014644,966.3408500195555,975.2379160639964,985.1022726774356,990.4986673240702,991.462733396388,991.1165390815844,991.194281705944,991.32504434412,993.793630108561,995.5776507113792,1002.3594401936152,1008.6473567725628,1017.5597937411954,1019.7915032928734,1027.9507495813791,1030.2171885605787,1031.6610700244532,1034.669589473062,1043.15482790001,1051.1708083849064,1053.6391379786596,1055.6408809193572,1060.3528667236317,1057.7540015091583,1052.5483636626684,1054.9146802766472,1057.5479276205156,1063.422116143305,1055.727236834367,1059.2186049383731,1058.4425999440375,1069.3300678129465,1075.4952708760927,1088.1900962674913,1088.899167634128,1089.4534688423123,1080.2834104804974,1086.4719497374683,1093.487533695329,1104.526642340172,1118.456518005936,1128.8897429848516,1153.122324836747,1179.0278685960425,1205.0155046853,1221.9673235539549,1224.699426504756,1245.2706559292926,1254.9249598598296,1261.3536893481958,1269.9603715438782,1283.3296309949496,1313.6423683472544,1333.6493042711788,1358.63828304379,1378.071851934856,1392.240225179612,1404.938523892706,1408.135199392878,1408.7329459517427,1405.9837533897914,1416.9380634695951,1418.1307032617146,1432.3237791596046,1433.9114090425148,1443.8316897376374,1449.183521810982,1449.3623681823162,1466.7043296647416,Tallahassee,Florida,12073,Leon,30.4551,-84.2527,257648,731.2,shape,False,True,America/New_York,2,32310 32312 32313 32399 32307 32306 32304 32303 32301 32309 32308 32311 32302 32314 32315 32316,1840015913
330,"Tampa-St. Petersburg-Clearwater, FL(0045300)",13010,3.4,53.2,110650,2.2,28.82,39.44,51.37,63.26,77.35,59950,82040,106840,131570,160900,9.533,0.92,Tampa,FL,395148.0,18.0,"Tampa, FL",msa,FL,1111.49176127451,1114.8054573306065,1118.6381869102845,1125.721333652402,1135.0782076673213,1142.598200636223,1149.2601402178016,1153.44322582245,1156.7193449723266,1161.2543927842607,1166.2599146323296,1171.58063776764,1174.277687751425,1179.0369302249535,1182.666420564184,1191.2466642943868,1197.3840867359029,1205.500554320491,1206.7309573754153,1209.6594614863766,1212.562805770435,1218.1572181644283,1223.2786846840802,1225.0415607679895,1230.6372391458508,1234.1461079294909,1243.2111709565706,1250.2777597895197,1259.444923605082,1266.2317434094457,1270.3689780054517,1271.4452658232267,1273.6877364605325,1276.1330136254069,1280.629994934042,1285.0314102653736,1291.4096813173885,1298.1036254270257,1306.482866209794,1316.7368233190034,1326.231353313276,1335.197106813221,1339.5521027071306,1343.9603359541222,1343.30949079008,1345.9218334027532,1351.6363694028717,1354.2432867854968,1358.2337247877558,1361.2056078356334,1370.0424579837752,1379.660816304632,1387.3479018190567,1396.1244040101635,1400.0929455191151,1406.6129856539974,1409.8621556982473,1412.6992660767778,1413.3782172526537,1417.451432064247,1422.551306097057,1427.57390936168,1434.9436617972042,1435.5698805189254,1435.816576589846,1438.8013459100755,1453.37446099658,1470.2393272955344,1482.673887141651,1494.0155687622062,1505.867676835779,1517.1879494444304,1526.1263470596732,1536.9893819939512,1553.2215432163257,1582.3302765774818,1624.3489057022298,,1743.1529172027172,1806.9498397706352,1850.0775922408309,1883.3085180004928,1896.515246429864,1917.638066017557,1937.7512091509288,1959.8896872650685,1981.3817482291024,2002.9614007026412,2030.3705165885951,2056.0024659490928,2078.159462544469,2083.836867472515,2081.386749212137,2075.623041851658,2078.5950355622176,2082.889415135116,2088.8328325040825,2091.5901395778365,2100.947070251234,2109.879216321106,2118.472885616478,2121.605054882477,2130.139071181387,2141.284289280095,2143.11471422704,Tampa,Florida,12057,Hillsborough,27.9945,-82.4447,2683956,1340.7,shape,False,True,America/New_York,1,33629 33621 33620 33619 33616 33613 33617 33614 33610 33611 33612 33637 33647 33609 33605 33604 33607 33606 33603 33602 33608 33622 33623 33630 33631 33633 33646 33650 33655 33664 33672 33673 33674 33677 33679 33681 33684 33686 33689,1840015982
331,"Terre Haute, IN(0045460)",30,13.9,49.64,103240,4.2,31.52,40.57,48.53,57.59,63.71,65560,84380,100950,119790,132530,0.54,0.05,Terre Haute,IN,395151.0,235.0,"Terre Haute, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.7006169101918,740.0541075075852,751.5492953068491,765.8068470262452,798.6060693005846,812.1386860224227,819.1441073365,818.6583058001946,811.6934200594045,827.553310168045,808.7420529680116,827.7918825313377,835.2958188981335,855.9375372258725,862.7058552984539,864.9079223210466,854.2924969693621,855.5613664672269,862.3837719788099,868.6325019099568,865.287363131187,861.7647396009562,878.0441529245226,883.0381597851634,871.7182511971783,877.5617387122471,888.2175643645685,916.7077741545291,908.7901059222052,895.7617510502871,892.9668687858484,899.7232142857143,Terre Haute,Indiana,18167,Vigo,39.466,-87.3751,93247,673.9,shape,False,True,America/Indiana/Indianapolis,3,47804 47807 47802 47803 47809 47801 47808,1840009671
332,"Texarkana, TX-AR(0045500)",50,31.9,44.32,92180,3.6,22.12,31.78,41.44,54.15,63.1,46020,66100,86190,112640,131240,0.922,0.09,Texarkana,TX,395152.0,299.0,"Texarkana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.0867720784419,882.1595636074493,899.13737903627,923.2558436611248,932.8151402919708,946.122486647067,954.4754093183768,971.5509356719984,946.5566925507586,942.687384051424,918.1302207991162,,975.3852228127528,1003.1815780632091,971.2326616482444,990.8210567988496,1016.1492744867865,1057.8279951811803,1045.4392618137026,1031.776514567494,1032.05,Texarkana,Texas,48037,Bowie,33.45,-94.0847,79304,451.8,shape,False,True,America/Chicago,3,75501 75503 75599,1840021987
333,"The Villages, FL(0045540)",80,11.3,48.75,101400,3.3,30.75,37.19,46.41,61.14,74.3,63950,77360,96540,127160,154540,2.333,0.22,The Villages,FL,395153.0,329.0,"The Villages, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.7424555286857,1628.446456191531,1642.8597389364602,1659.4700227169883,1725.8534357516846,1722.8769131134109,1774.4712594589623,1846.884143178049,1909.3311334454856,1969.2991628385075,1988.5728805776157,1932.2130393119487,1923.166482670596,1840.71100952762,1857.0947319869392,1850.498503484651,1888.6228361790472,1890.4771662149924,1913.858500570624,1941.5185185185185,The Villages,Florida,12119,Sumter,28.9034,-81.9887,119296,963.1,shape,False,False,America/New_York,2,32163 32162 32159,1840014065
334,"Toledo, OH(0045780)",960,5.6,47.46,98710,3.2,29.49,35.55,47.06,60.04,65.68,61340,73940,97880,124890,136600,3.359,0.32,Toledo,OH,395160.0,93.0,"Toledo, OH",msa,OH,795.7493358992996,801.083888943442,805.3176875988595,810.02607670443,811.0156030964938,817.8683706551635,815.7195008898133,819.2206313566556,823.2168853120569,825.3944940601677,825.8060499691553,818.3657347936073,818.8286282750661,817.483450500039,825.1574760300479,834.2660594926253,838.0329102583557,846.4684011980306,842.3582849466662,851.435963773738,855.9110511447705,858.6154202779168,860.8697162389026,854.0635420191369,854.9166670153387,850.561789090907,852.3028177573433,859.5124560280167,865.9698762805436,871.5866804933414,872.1775370971878,869.2593684243542,864.214502388416,863.002501086527,865.010605487911,871.1155504603284,874.1186795133949,872.1798340406859,879.4761334985899,883.315295971536,894.101349648823,892.6621200781719,890.4088956616233,892.7300195860254,890.2098551597046,895.6387434048842,895.2206650455153,899.8983817262709,903.2661723697562,906.1759212358336,908.7803776888312,911.860022661446,917.1045802491584,922.7736301866876,921.6125963530428,921.7065862820068,919.7754487127816,921.5450244517232,923.1603524642152,929.1150222357682,933.6495049272518,943.138358598594,941.3781485823624,942.8073359540716,944.4895477061568,954.4518137308391,958.6925695764388,953.8262076376578,953.6356487047914,964.0322544172428,970.460802988412,976.5577113900224,978.5835840761096,982.637303591869,991.1189036945656,1004.8138254329092,1028.850182948721,1042.0690632948567,1065.7383595541903,1079.087763004905,1098.4667846738605,1093.9183257412844,1096.4772721923189,1099.9091307969256,1109.3296655271452,1111.518662391215,1122.8694838258484,1136.2937414400806,1161.6297854196027,1181.7018470175717,1202.8547060154792,1212.0523831579872,1198.7792159451203,1183.8631441222867,1180.540063067454,1175.9933723651825,1182.8545883443771,1183.5907697452085,1200.2383350781392,1203.822987709398,1206.693056970136,1209.1540052536818,1216.5707532784288,1220.2896016390837,1233.1384553821529,Toledo,Ohio,39095,Lucas,41.6638,-83.5827,490832,1319.7,shape,False,True,America/New_York,2,43615 43614 43611 43613 43612 43608 43606 43610 43607 43604 43605 43609 43620 43623 43601 43603 43635 43652 43656 43657 43659 43660 43661 43666 43667 43681 43682 43697 43699,1840000572
335,"Topeka, KS(0045820)",1110,9.8,46.07,95830,2.4,26.44,32.31,44.25,58.2,68.32,55000,67200,92040,121050,142110,10.104,0.97,Topeka,KS,395161.0,199.0,"Topeka, KS",msa,KS,670.6778973738503,670.2979653569914,680.7619484330162,691.9664995766378,696.2117376519054,704.8519303262754,702.52875653548,695.5210470138976,692.6991307184984,692.6026922571739,697.4524250113797,692.8365633766235,692.2237831887772,693.8826831642231,698.0321101140344,705.1347100132751,712.4800284705188,721.4737350122731,723.8951674660802,730.2376003366905,729.0198208255929,737.6876038996794,725.8061064014931,715.6980785012768,700.8236730461937,703.3409622284403,706.9983594745072,709.8136389901154,715.3322386788939,722.2528537349684,727.4324007279068,725.1452637458355,725.1503415195482,722.8223914718959,722.037774173435,726.002461590418,732.0836947990873,728.8208369377589,723.7321725419719,722.422053792214,734.979194459247,741.8602423019153,746.3149602535789,740.546334254472,746.3984140655687,746.9095373254552,750.6115623640152,746.221769164066,747.3766136216758,748.1266820400311,751.519394649338,756.3574882445828,769.8087442314078,778.9803375017148,779.0557845887025,772.0304929395279,792.9527090437149,796.5102476584667,802.8195686510119,778.5727529993402,780.6784020845975,782.3075310421824,786.8067684298957,788.0946529204349,789.6167337966833,785.6878422136862,792.1153246462825,798.2595062339547,801.4442549062139,807.0896538700136,805.2540480411426,818.9411026795091,811.7275521555758,814.4969300206658,811.1747829523055,826.2837826823312,838.9640578457569,853.8560062694777,866.0065592000207,879.159793600856,889.0382024206468,890.039264671668,890.732789003221,895.3285931389721,901.8223162557024,913.1893507703206,924.4754331645944,937.5193021764444,939.1336793838066,948.2346565439904,953.540292018698,976.0301109290596,978.7440597864038,996.5016385454217,984.7343541901284,991.3143505291142,991.596001397174,990.0651727316426,997.4824202270644,999.3031154806068,1025.6742510919212,1040.1434614603786,1048.453855188925,1046.0257333835857,1044.256654567453,Topeka,Kansas,20177,Shawnee,39.0346,-95.6955,146473,788.4,shape,False,True,America/Chicago,2,66621 66622 66609 66608 66607 66606 66605 66604 66603 66619 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,1840001621
336,"Trenton, NJ(0045940)",4030,7.7,60.94,126760,3.3,36.09,48.05,62.77,71.9,83.14,75070,99950,130560,149550,172940,17.012,1.64,Trenton,NJ,395164.0,142.0,"Trenton, NJ",msa,NJ,1639.2445896756108,1638.6397782658355,1654.2216688555295,1670.1033929807795,1683.478937670617,1677.4783602495706,1688.8212908268397,1680.9912727777985,1677.5185198722254,1673.289900844852,1672.4426850667048,1680.5780486683032,1678.7466238976654,1687.5571066104287,1694.893059095355,1715.2863846489954,1729.9191813293328,1742.100002805652,1748.7448732541543,1747.7135601949144,1749.5531062657255,1738.5667193926045,1735.883056772932,1719.949892503742,1724.8891262467305,1732.9163553823485,1750.8411007149398,1751.9052481863173,1760.4481156376594,1768.486668895696,1770.274069140859,1763.4673922366312,1758.7405012106194,1763.473380311381,1776.4387958644315,1778.8153252510317,1777.231359520719,1780.1620354569477,1785.3731859661082,1794.0471806769028,1799.5126880958132,1807.555535693499,1816.019152408844,1811.8873417215052,1814.8735678296223,1810.5310826667844,1805.2654069509772,1811.2607603294573,1814.8875590677096,1822.9944524243845,1824.5902396068432,1835.4750689139812,1852.106789698264,1852.4011203746009,1851.329418562853,1844.9047835283973,1857.562201567821,1870.6840472238384,1885.3236173890969,1878.259065729396,1884.057246944632,1882.0233714784592,1894.770625952057,1888.6211498170987,1888.4694355688796,1891.9221796682343,1897.2345895413907,1904.3918033321609,1911.4127630721453,1925.080297019312,1936.52186423576,1952.1434368261664,1963.4087049892737,1978.958942897264,1986.5400511986743,1999.111717390314,2013.758117590616,2029.4402592104188,2055.1111195401336,2079.740684450723,2101.533026430813,2102.329230549985,2133.514660862142,2174.2432858497787,2201.656184781408,2218.181283200826,2226.026891428708,2258.454308984236,2273.976506209341,2297.0564818605594,2301.7096705823647,2323.0381592845524,2324.645647089667,2341.998298599982,2351.9736515146114,2359.529753223619,2359.499662239971,2355.331269005924,2368.364172959416,2392.46397347684,2417.3698562555583,2450.0862716331026,2482.051134552633,2487.16348543305,2473.6128205128207,Trenton,New Jersey,34021,Mercer,40.2237,-74.7641,316436,4232.8,shape,False,True,America/New_York,2,08638 08611 08618 08629 08609 08608 08601 08603 08604 08605 08607 08625 08645 08646 08647 08666 08695,1840001383
337,"Tucson, AZ(0046060)",5430,2.9,57.46,119510,0.8,39.45,40.83,50.93,65.36,83.06,82060,84930,105940,135940,172770,14.309,1.38,Tucson,AZ,395167.0,54.0,"Tucson, AZ",msa,AZ,881.305474425548,883.6715489240801,886.5134709394536,889.2239010284445,892.2971555129645,894.9810248429956,899.7618704316359,900.811471502254,901.2110060690156,898.1659537877749,900.0687561807082,903.0089300175216,910.3281940756308,912.8655770816118,914.9705990857088,922.4472830474092,928.59313958583,934.03852011278,929.955970608784,928.6016790584276,927.0196342614604,927.2281829771914,927.8836078789052,930.6556875087648,936.110713832262,948.0857455258226,958.899433360536,965.9407947064012,969.4650822159986,970.220862469308,970.8738743759808,970.4944041221652,971.756190200764,975.8770122961644,980.8694679796484,981.5629678796834,985.9222842242804,994.9030716941268,1007.7650420899704,1017.3815334537064,1019.8561249149752,1026.5251774479268,1029.7573205927654,1033.122015310553,1033.6687099539029,1036.7558608925588,1045.2277707106712,1052.332867419755,1061.397111792219,1067.051131732269,1076.3324128612333,1081.4205688803522,1090.7723821092998,1099.1152003251873,1104.8681889411382,1107.8324519734806,1105.419252503698,1109.7955355830868,1116.8033050370418,1122.9439652209758,1129.6116535226706,1134.5062390439616,1142.9949589480889,1142.5809302407154,1140.255126356676,1140.9024879924873,1151.474399546635,1165.5874722926387,1181.692145477349,1200.1979594617385,1210.7688008443654,1221.323301858555,1225.3698925690633,1236.801726842138,1249.8013353938018,1275.717795596892,1301.5305161053377,1331.4376784039116,1350.4169506180515,1382.2506145453278,1405.8344910499277,1431.9513396162108,1443.6557884722415,1455.020619119524,1466.067895043502,1478.122101843289,1493.7393582467469,1506.500968110499,1515.132519335055,1525.0938838241716,1530.7904849611211,1537.606317881272,1540.6277332880472,1540.763245694027,1540.8375931207938,1539.4303642132256,1542.86965894536,1552.437262102181,1558.5556446835103,1568.5642790557724,1575.630976153224,1586.5264820396803,1595.0181360902836,1594.3810393750666,1595.3517403270198,Tucson,Arizona,4019,Pima,32.1541,-110.8787,875284,873.6,shape,False,True,America/Phoenix,2,85705 85707 85706 85709 85756 85723 85726 85724 85701 85708 85711 85748 85745 85747 85716 85714 85715 85712 85713 85710 85719 85734 85730 85721 85702 85703 85717 85720 85722 85725 85731 85732 85738 85751 85754 85775,1840022101
338,"Tulsa, OK(0046140)",2310,7.8,50.18,104380,2.3,27.47,37.56,48.86,64.26,75.1,57140,78130,101620,133660,156210,5.423,0.52,Tulsa,OK,395169.0,56.0,"Tulsa, OK",msa,OK,881.8505027398797,887.8701490657976,890.3574619160709,899.3528137850768,901.0859517213134,903.7447518746086,905.8499279794356,909.6265304243792,904.2652501575208,901.3346294796846,896.7916086559235,899.1154656411823,898.6355153862605,898.4105966890746,900.3816279694422,903.792286456202,915.980750905057,920.0809606395464,921.544329629391,913.947527440024,909.3781511906224,904.4984763608678,898.4493784254126,896.6747209723103,897.0637919600753,902.8610935765844,909.1189510129906,916.7822143720874,922.1868684817276,925.34040577052,925.280469084728,921.828436368774,918.1483049889354,917.1895799650804,921.4604569968078,922.031206435361,924.6437506336688,925.4019202459084,930.1142464248018,932.7017196662302,935.7595790115312,940.9259174672644,944.0115219074928,945.8823390516884,946.102057924806,946.177565219413,945.0978418552288,944.203401570302,946.094378906914,950.5249081534332,955.5240055318674,961.0528996179268,965.3729217320356,970.7044075376516,973.0314892688938,972.4041765955266,975.220567177583,975.63678417312,979.1711893442136,978.406847536328,981.4975742013733,988.5579796449092,994.4886214049276,997.647385981496,1000.431537651129,1005.1070662421396,1015.4476057466526,1022.1775850194548,1028.423975143396,1031.5127093496778,1035.2726904989909,1043.338587781635,1049.5891279688897,1062.4204704598192,1070.3626861392415,1089.5009320082945,1103.870796397916,1120.5709139783507,1137.9552312634169,1153.753764465927,1169.7669341457706,1173.1359925710483,1181.3058106273622,1190.1590271516611,1200.1753885097614,1211.4606626436373,1227.0485138394888,1245.0014518526525,1260.0662555752713,1267.5819953083471,1275.4535461003916,1279.3985084556873,1271.4599904559884,1265.46395229476,1255.98174829684,1261.127800319054,1269.6685124601324,1275.4995160943226,1280.0146346236463,1281.150824032571,1296.3485496226417,1313.7265255547356,1326.9355225681063,1330.3162188224712,1329.882354684967,Tulsa,Oklahoma,40143,Tulsa,36.1283,-95.9042,715983,785.8,shape,False,True,America/Chicago,2,74171 74137 74134 74132 74133 74130 74136 74135 74146 74145 74112 74114 74115 74119 74015 74129 74128 74120 74127 74126 74110 74116 74117 74107 74106 74103 74105 74104 74108 74101 74121 74141 74147 74148 74149 74150 74152 74153 74155 74156 74158 74159 74169 74170 74172 74182 74186 74187 74192 74193,1840021672
